 uniqueID,fam_id,fam_id 2,Income-to-needs,sub_id,Sex,Inequality Grp,Income Grp,Final Grp,Household Income,Valence Pre,Arousal Pre,Valence Post,Arousal Post,Age,CT Mean Income,Gini CT,Voice Rating,Formant Position,Formant Dispersion,Fundamental Frequency,N1,N2,N3,N4,N5,N6,Neuroticism,E1,E2,E3,E4,E5,E6,Extroversion,O1,O2,O3,O4,O5,O6,Openness,A1,A2,A3,A4,A5,A6,Agreeableness,C1,C2,C3,C4,C5,C6,Conscientiousness
FAM3282_475686,FAM3282,FAM3282,1.503714174,475686,0,high,low,LI-HII,50000,3,2,3,2,151,52871,0.457275684,,,,,18,16,23,20,18,20,115,17,17,10,18,18,20,100,19,11,16,12,17,19,94,12,22,13,20,18,11,96,10,9,17,18,16,17,87
FAM3282_392359,FAM3282,FAM3282,1.503714174,392359,1,high,low,LI-HII,50000,4,1,3,1,175,52871,0.457275684,,,,,21,13,13,13,21,10,91,24,27,21,18,25,22,137,25,18,24,18,18,21,124,17,19,20,18,10,18,102,22,19,22,21,24,18,126
FAM4992_568868,FAM4992,FAM4992,1.503714174,568868,0,high,low,LI-HII,50000,5,1,5,2,168,52871,0.457275684,0.972222222,-1.430147769,1301.204622,107.8135766,13,17,19,22,13,14,98,25,14,21,8,22,16,106,21,24,20,12,23,19,119,10,9,20,17,25,25,106,15,10,23,13,13,14,88
FAM4992_410639,FAM4992,FAM4992,1.503714174,410639,1,high,low,LI-HII,50000,3,1,3,2,204,52871,0.457275684,0.444444444,-0.537082894,1339.694219,205.3449084,21,16,19,16,18,10,100,23,20,15,19,19,19,115,14,24,21,16,14,18,107,16,19,23,12,19,22,111,20,18,22,18,20,16,114
FAM8676_510639,FAM8676,FAM8676,1.503714174,510639,1,high,low,LI-HII,50000,5,1,5,1,187,41708,0.459392256,,-0.389533986,1368.775955,275.251584,16,12,9,7,14,9,67,24,16,11,12,4,19,86,14,14,14,9,15,21,87,26,30,28,17,24,30,155,18,16,22,20,19,23,118
FAM8676_472406,FAM8676,FAM8676,1.503714174,472406,1,high,low,LI-HII,50000,4,1,4,1,211,41708,0.459392256,0.708333333,0.50017584,1401.26292,205.1047498,19,15,11,11,19,9,84,29,22,25,24,22,30,152,32,31,27,18,10,20,138,12,9,25,10,12,23,91,21,23,24,22,21,13,124
FAM5615_468759,FAM5615,FAM5615,1.503714174,468759,1,high,low,LI-HII,50000,5,1,5,1,153,42971,0.460042513,,-0.698403511,1288.258567,247.9218101,15,8,7,12,18,10,70,30,21,24,14,19,23,131,15,15,18,11,8,20,87,23,28,29,25,19,28,152,23,19,25,22,27,22,138
FAM5615_368262,FAM5615,FAM5615,1.503714174,368262,0,high,low,LI-HII,50000,3,2,4,2,178,42971,0.460042513,,-0.589213999,1184.820983,143.8962696,17,16,17,17,16,15,98,22,15,17,21,27,14,116,21,19,17,14,17,14,102,15,11,19,13,12,18,88,19,16,21,17,17,16,106
FAM3108_468262,FAM3108,FAM3108,1.503714174,468262,0,high,low,LI-HII,50000,4,1,4,1,150,55426,0.468630303,,1.331357773,1254.996883,223.7965948,5,14,12,6,7,4,48,28,19,22,12,26,24,131,10,12,17,10,28,14,91,23,20,30,18,14,24,129,32,22,28,16,24,28,150
FAM3108_328154,FAM3108,FAM3108,1.503714174,328154,0,high,low,LI-HII,50000,4,2,4,2,188,55426,0.468630303,,,,,14,9,1,9,15,1,49,30,27,26,22,29,27,161,14,10,19,19,16,19,97,22,22,29,20,14,17,124,22,17,25,22,22,22,130
FAM6878_484034,FAM6878,FAM6878,1.503714174,484034,0,high,low,LI-HII,50000,3,1,3,1,198,55426,0.468630303,,,,,10,10,6,13,16,4,59,26,22,19,14,21,23,125,12,12,18,6,16,14,78,17,7,20,16,7,21,88,21,13,21,20,18,19,112
FAM6878_366913,FAM6878,FAM6878,1.503714174,366913,0,high,low,LI-HII,50000,5,1,5,1,213,55426,0.468630303,,,,,15,13,16,14,16,16,90,19,15,16,17,17,16,100,16,16,16,16,20,18,102,20,16,20,17,16,16,105,16,15,19,14,21,18,103
FAM3307_371519,FAM3307,FAM3307,1.503714174,371519,0,high,low,LI-HII,50000,4,1,2,1,175,56682,0.476357393,,,,,12,10,16,13,15,8,74,21,15,13,17,20,19,105,11,11,11,12,19,19,83,14,19,22,17,18,17,107,23,17,20,20,14,18,112
FAM3307_420175,FAM3307,FAM3307,1.503714174,420175,1,high,low,LI-HII,50000,4,3,4,3,148,56682,0.476357393,,0.849726845,1357.776691,264.6721795,15,12,8,18,16,10,79,26,19,19,19,18,18,119,14,18,15,12,13,14,86,22,18,25,17,16,24,122,21,17,23,21,22,19,123
FAM7176_369941,FAM7176,FAM7176,1.503714174,369941,0,high,low,LI-HII,50000,5,1,5,1,174,56682,0.476357393,0.888888889,-0.349294967,1226.885707,250.0553852,7,12,8,16,8,9,60,29,23,11,14,26,22,125,9,10,25,6,18,22,90,17,26,19,19,8,19,108,24,17,21,22,21,13,118
FAM7176_451911,FAM7176,FAM7176,1.503714174,451911,1,high,low,LI-HII,50000,4,1,5,2,156,56682,0.476357393,0.208333333,-1.048319657,1396.113199,274.294209,13,13,16,15,19,11,87,25,20,16,17,22,22,122,12,16,19,18,16,10,91,23,17,20,17,14,19,110,22,17,19,26,18,21,123
FAM9393_447152,FAM9393,FAM9393,1.503714174,447152,0,high,low,LI-HII,50000,4,1,3,1,168,56682,0.476357393,0.875,-0.360908746,1294.076115,186.6473913,10,10,13,8,7,9,57,22,19,8,15,18,18,100,22,20,17,16,24,21,120,25,22,26,17,18,23,131,20,12,20,17,23,12,104
FAM9393_339196,FAM9393,FAM9393,1.503714174,339196,1,high,low,LI-HII,50000,4,2,4,3,182,56682,0.476357393,,0.727925676,1445.272883,239.1835158,12,16,12,11,14,9,74,27,19,20,18,22,24,130,19,19,20,17,18,22,115,21,23,26,21,17,21,129,23,17,26,19,24,21,130
FAM7124_425889,FAM7124,FAM7124,1.503714174,425889,1,high,low,LI-HII,50000,4,1,3,1,163,55118,0.480416107,,,,,16,12,16,18,14,12,88,27,22,14,20,16,20,119,16,20,20,14,19,13,102,20,21,23,18,20,25,127,19,17,23,21,22,21,123
FAM7124_307327,FAM7124,FAM7124,1.503714174,307327,1,high,low,LI-HII,50000,4,1,4,1,186,55118,0.480416107,,,,,22,13,17,15,19,12,98,24,21,18,20,13,21,117,18,24,15,11,16,19,103,20,17,22,19,20,21,119,20,21,24,25,24,19,133
